0;489
1.0;496.0
2.0;501.0
3.0;505.0
4.0;505.0
5.0;507.0
6.0;506.0
7.0;503.0
8.0;495.0
9.0;493.0
10.0;491.0
11.0;486.0
12.0;480.0
13.0;477.0
14.0;478.0
15.0;477.0
0.0;478.0
1.0;483.0
2.0;492.0
3.0;495.0
4.0;499.0
5.0;499.0
6.0;498.0
7.0;498.0
8.0;495.0
9.0;487.0
10.0;482.0
11.0;483.0
12.0;486.0
13.0;485.0
14.0;484.0
15.0;484.0
0.0;488.0
1.0;494.0
2.0;500.0
3.0;504.0
4.0;507.0
5.0;510.0
6.0;508.0
7.0;507.0
8.0;505.0
9.0;503.0
10.0;497.0
11.0;493.0
12.0;488.0
13.0;485.0
14.0;489.0
15.0;492.0
0.0;491.0
1.0;493.0
2.0;495.0
3.0;498.0
4.0;505.0
5.0;509.0
6.0;512.0
7.0;511.0
8.0;509.0
9.0;507.0
10.0;504.0
11.0;498.0
12.0;495.0
13.0;493.0
14.0;499.0
15.0;502.0
0.0;502.0
1.0;500.0
2.0;503.0
3.0;510.0
4.0;516.0
5.0;520.0
6.0;521.0
7.0;518.0
8.0;515.0
9.0;513.0
10.0;511.0
11.0;508.0
12.0;507.0
13.0;503.0
14.0;497.0
15.0;496.0
0.0;498.0
1.0;498.0
2.0;498.0
3.0;505.0
4.0;516.0
5.0;522.0
6.0;527.0
7.0;527.0
8.0;524.0
9.0;521.0
10.0;518.0
11.0;514.0
12.0;509.0
13.0;508.0
14.0;507.0
15.0;505.0
0.0;508.0
1.0;507.0
2.0;504.0
3.0;507.0
4.0;514.0
5.0;520.0
6.0;524.0
7.0;526.0
8.0;526.0
9.0;523.0
10.0;521.0
11.0;516.0
12.0;508.0
13.0;502.0
14.0;498.0
15.0;495.0
0.0;495.0
1.0;497.0
2.0;499.0
3.0;501.0
4.0;504.0
5.0;508.0
6.0;511.0
7.0;514.0
8.0;517.0
9.0;516.0
10.0;515.0
11.0;514.0
12.0;511.0
13.0;505.0
14.0;499.0
15.0;495.0
0.0;495.0
1.0;497.0
2.0;498.0
3.0;501.0
4.0;504.0
5.0;508.0
6.0;512.0
7.0;513.0
8.0;517.0
9.0;518.0
10.0;516.0
11.0;517.0
12.0;512.0
13.0;507.0
14.0;508.0
15.0;506.0
0.0;502.0
1.0;501.0
2.0;503.0
3.0;505.0
4.0;505.0
5.0;507.0
6.0;509.0
7.0;513.0
8.0;519.0
9.0;524.0
10.0;526.0
11.0;522.0
12.0;520.0
13.0;517.0
14.0;511.0
15.0;507.0
0.0;502.0
1.0;496.0
2.0;494.0
3.0;491.0
4.0;494.0
5.0;496.0
6.0;501.0
7.0;505.0
8.0;508.0
9.0;514.0
10.0;518.0
11.0;518.0
12.0;519.0
13.0;519.0
14.0;517.0
15.0;513.0
0.0;509.0
1.0;508.0
2.0;507.0
3.0;508.0
4.0;506.0
5.0;505.0
6.0;508.0
7.0;514.0
8.0;521.0
9.0;527.0
10.0;534.0
11.0;536.0
12.0;536.0
13.0;533.0
14.0;528.0
15.0;525.0
0.0;523.0
1.0;520.0
2.0;519.0
3.0;519.0
4.0;520.0
5.0;523.0
6.0;523.0
7.0;526.0
8.0;529.0
9.0;530.0
10.0;532.0
11.0;534.0
12.0;534.0
13.0;535.0
14.0;535.0
15.0;531.0
0.0;523.0
1.0;519.0
2.0;517.0
3.0;515.0
4.0;514.0
5.0;515.0
6.0;513.0
7.0;512.0
8.0;515.0
9.0;519.0
10.0;520.0
11.0;526.0
12.0;536.0
13.0;544.0
14.0;550.0
15.0;553.0
0.0;552.0
1.0;549.0
2.0;545.0
3.0;545.0
4.0;543.0
5.0;541.0
6.0;540.0
7.0;543.0
8.0;546.0
9.0;551.0
10.0;555.0
11.0;557.0
12.0;557.0
13.0;565.0
14.0;563.0
15.0;560.0
0.0;555.0
1.0;548.0
2.0;542.0
3.0;539.0
4.0;531.0
5.0;527.0
6.0;527.0
7.0;520.0
8.0;514.0
9.0;518.0
10.0;524.0
11.0;530.0
12.0;536.0
13.0;538.0
14.0;539.0
15.0;538.0
0.0;537.0
1.0;536.0
2.0;531.0
3.0;526.0
4.0;519.0
5.0;511.0
6.0;505.0
7.0;503.0
8.0;503.0
9.0;503.0
10.0;507.0
11.0;512.0
12.0;516.0
13.0;520.0
14.0;523.0
15.0;523.0
0.0;521.0
1.0;518.0
2.0;513.0
3.0;506.0
4.0;500.0
5.0;493.0
6.0;487.0
7.0;484.0
8.0;485.0
9.0;488.0
10.0;493.0
11.0;496.0
12.0;499.0
13.0;503.0
14.0;506.0
15.0;508.0
0.0;508.0
1.0;510.0
2.0;509.0
3.0;505.0
4.0;499.0
5.0;496.0
6.0;493.0
7.0;494.0
8.0;496.0
9.0;497.0
10.0;498.0
11.0;499.0
12.0;502.0
13.0;506.0
14.0;513.0
15.0;517.0
0.0;517.0
1.0;516.0
2.0;517.0
3.0;517.0
4.0;514.0
5.0;509.0
6.0;504.0
7.0;502.0
8.0;499.0
9.0;501.0
10.0;503.0
11.0;504.0
12.0;505.0
13.0;507.0
14.0;508.0
15.0;515.0
0.0;518.0
1.0;518.0
2.0;518.0
3.0;517.0
4.0;516.0
5.0;512.0
6.0;507.0
7.0;505.0
8.0;503.0
9.0;503.0
10.0;501.0
11.0;509.0
12.0;512.0
13.0;512.0
14.0;512.0
15.0;514.0
0.0;520.0
1.0;523.0
2.0;523.0
3.0;525.0
4.0;524.0
5.0;518.0
6.0;512.0
7.0;511.0
8.0;511.0
9.0;509.0
10.0;508.0
11.0;507.0
12.0;504.0
13.0;507.0
14.0;512.0
15.0;521.0
0.0;531.0
1.0;540.0
2.0;545.0
3.0;549.0
4.0;558.0
5.0;566.0
6.0;573.0
7.0;583.0
8.0;597.0
9.0;611.0
10.0;628.0
11.0;650.0
12.0;671.0
13.0;696.0
14.0;729.0
15.0;754.0
0.0;771.0
1.0;791.0
2.0;808.0
3.0;828.0
4.0;844.0
5.0;854.0
6.0;858.0
7.0;853.0
8.0;843.0
9.0;822.0
10.0;791.0
11.0;761.0
12.0;729.0
13.0;697.0
14.0;665.0
15.0;629.0
0.0;593.0
1.0;559.0
2.0;527.0
3.0;495.0
4.0;459.0
5.0;430.0
6.0;409.0
7.0;392.0
8.0;379.0
9.0;366.0
10.0;357.0
11.0;351.0
12.0;347.0
13.0;345.0
14.0;348.0
15.0;355.0
0.0;364.0
1.0;372.0
2.0;381.0
3.0;391.0
4.0;399.0
5.0;404.0
6.0;411.0
7.0;413.0
8.0;411.0
9.0;413.0
10.0;411.0
11.0;411.0
12.0;412.0
13.0;418.0
14.0;423.0
15.0;428.0
0.0;437.0
1.0;444.0
2.0;450.0
3.0;459.0
4.0;467.0
5.0;480.0
6.0;488.0
7.0;496.0
8.0;497.0
9.0;491.0
10.0;487.0
11.0;486.0
12.0;483.0
13.0;484.0
14.0;484.0
15.0;482.0
0.0;484.0
1.0;489.0
2.0;492.0
3.0;494.0
4.0;496.0
5.0;499.0
6.0;499.0
7.0;499.0
8.0;499.0
9.0;495.0
10.0;490.0
11.0;493.0
12.0;494.0
13.0;493.0
14.0;492.0
15.0;494.0
0.0;500.0
1.0;505.0
2.0;509.0
3.0;512.0
4.0;515.0
5.0;515.0
6.0;515.0
7.0;514.0
8.0;514.0
9.0;514.0
10.0;511.0
11.0;510.0
12.0;508.0
13.0;504.0
