0;541
1.0;545.0
2.0;549.0
3.0;549.0
4.0;548.0
5.0;548.0
6.0;548.0
7.0;546.0
8.0;544.0
9.0;539.0
10.0;534.0
11.0;531.0
12.0;529.0
13.0;531.0
14.0;536.0
15.0;544.0
0.0;549.0
1.0;553.0
2.0;556.0
3.0;559.0
4.0;560.0
5.0;561.0
6.0;560.0
7.0;554.0
8.0;548.0
9.0;542.0
10.0;538.0
11.0;532.0
12.0;528.0
13.0;527.0
14.0;522.0
15.0;522.0
0.0;524.0
1.0;530.0
2.0;539.0
3.0;546.0
4.0;545.0
5.0;545.0
6.0;548.0
7.0;544.0
8.0;536.0
9.0;528.0
10.0;519.0
11.0;512.0
12.0;511.0
13.0;514.0
14.0;512.0
15.0;508.0
0.0;503.0
1.0;498.0
2.0;485.0
3.0;475.0
4.0;474.0
5.0;483.0
6.0;485.0
7.0;482.0
8.0;482.0
9.0;475.0
10.0;471.0
11.0;473.0
12.0;473.0
13.0;471.0
14.0;471.0
15.0;472.0
0.0;473.0
1.0;482.0
2.0;491.0
3.0;499.0
4.0;510.0
5.0;506.0
6.0;492.0
7.0;488.0
8.0;483.0
9.0;476.0
10.0;469.0
11.0;467.0
12.0;467.0
13.0;465.0
14.0;463.0
15.0;464.0
0.0;468.0
1.0;472.0
2.0;477.0
3.0;479.0
4.0;480.0
5.0;481.0
6.0;483.0
7.0;484.0
8.0;484.0
9.0;481.0
10.0;477.0
11.0;473.0
12.0;468.0
13.0;463.0
14.0;460.0
15.0;463.0
0.0;465.0
1.0;467.0
2.0;475.0
3.0;485.0
4.0;489.0
5.0;487.0
6.0;487.0
7.0;487.0
8.0;487.0
9.0;486.0
10.0;483.0
11.0;480.0
12.0;478.0
13.0;479.0
14.0;479.0
15.0;480.0
0.0;480.0
1.0;480.0
2.0;486.0
3.0;491.0
4.0;495.0
5.0;498.0
6.0;501.0
7.0;505.0
8.0;505.0
9.0;505.0
10.0;507.0
11.0;500.0
12.0;489.0
13.0;482.0
14.0;476.0
15.0;467.0
0.0;462.0
1.0;462.0
2.0;464.0
3.0;470.0
4.0;481.0
5.0;492.0
6.0;502.0
7.0;507.0
8.0;505.0
9.0;502.0
10.0;498.0
11.0;494.0
12.0;487.0
13.0;485.0
14.0;485.0
15.0;481.0
0.0;483.0
1.0;487.0
2.0;480.0
3.0;476.0
4.0;476.0
5.0;476.0
6.0;477.0
7.0;485.0
8.0;493.0
9.0;494.0
10.0;495.0
11.0;493.0
12.0;491.0
13.0;489.0
14.0;486.0
15.0;484.0
0.0;481.0
1.0;479.0
2.0;480.0
3.0;483.0
4.0;490.0
5.0;497.0
6.0;504.0
7.0;508.0
8.0;513.0
9.0;519.0
10.0;519.0
11.0;518.0
12.0;512.0
13.0;505.0
14.0;500.0
15.0;497.0
0.0;494.0
1.0;487.0
2.0;482.0
3.0;480.0
4.0;478.0
5.0;483.0
6.0;491.0
7.0;498.0
8.0;508.0
9.0;516.0
10.0;519.0
11.0;521.0
12.0;523.0
13.0;523.0
14.0;521.0
15.0;518.0
0.0;512.0
1.0;508.0
2.0;506.0
3.0;501.0
4.0;493.0
5.0;489.0
6.0;495.0
7.0;501.0
8.0;504.0
9.0;516.0
10.0;524.0
11.0;527.0
12.0;526.0
13.0;522.0
14.0;521.0
15.0;521.0
0.0;518.0
1.0;511.0
2.0;502.0
3.0;495.0
4.0;494.0
5.0;493.0
6.0;497.0
7.0;499.0
8.0;499.0
9.0;501.0
10.0;506.0
11.0;512.0
12.0;513.0
13.0;512.0
14.0;511.0
15.0;512.0
0.0;508.0
1.0;502.0
2.0;497.0
3.0;494.0
4.0;496.0
5.0;499.0
6.0;502.0
7.0;505.0
8.0;515.0
9.0;519.0
10.0;520.0
11.0;524.0
12.0;527.0
13.0;527.0
14.0;527.0
15.0;526.0
0.0;520.0
1.0;516.0
2.0;512.0
3.0;508.0
4.0;504.0
5.0;504.0
