0;476
1;481
2;487
3;490
4;490
5;489
6;492
7;495
8;491
9;486
10;485
11;485
12;483
13;483
14;491
15;503
0;511
1;507
2;499
3;496
4;495
5;494
6;492
7;489
8;484
9;476
10;473
11;469
12;469
13;472
14;468
15;465
0;459
1;448
2;457
3;477
4;489
5;497
6;501
7;502
8;501
9;494
10;490
11;484
12;481
13;482
14;484
15;495
0;515
1;532
2;537
3;536
4;537
5;533
6;526
7;521
8;516
9;512
10;509
11;505
12;498
13;495
14;496
15;496
0;494
1;494
2;492
3;491
4;487
5;483
6;483
7;486
8;491
9;497
10;505
11;508
12;513
13;521
14;528
15;533
0;539
1;543
2;544
3;542
4;541
5;543
6;544
7;546
8;548
9;551
10;551
11;547
12;541
13;534
14;528
15;528
0;525
1;522
2;521
3;517
4;512
5;507
6;499
7;495
8;504
9;521
10;528
11;527
12;522
13;523
14;524
15;519
0;522
1;531
2;532
3;532
4;534
5;537
6;535
7;529
8;525
9;521
10;525
11;534
12;538
13;536
14;530
15;524
0;520
1;520
2;521
3;519
4;515
5;511
6;506
7;500
8;494
9;490
10;487
11;483
12;478
13;474
14;467
15;461
0;457
1;455
2;457
3;464
4;470
5;480
6;487
7;491
8;492
9;492
10;488
11;480
12;474
13;473
14;477
15;482
0;484
1;486
2;485
3;486
4;485
5;481
6;476
7;471
8;468
9;462
10;455
11;443
12;438
13;445
14;453
15;460
0;464
1;467
2;465
3;461
4;461
5;462
6;467
7;478
8;488
9;485
10;480
11;485
12;487
13;483
14;475
15;465
0;459
1;455
2;455
3;456
4;456
5;457
6;455
7;457
8;462
9;466
10;469
11;469
12;470
13;470
14;472
15;472
0;469
1;466
2;465
3;462
4;459
5;460
6;461
7;460
8;461
9;463
10;462
11;460
12;455
13;449
14;446
15;447
0;447
1;445
2;441
3;435
4;429
5;420
6;416
7;419
8;420
9;432
10;444
11;448
12;450
13;448
14;444
15;439
0;431
1;420
2;406
3;392
4;399
5;416
6;426
7;431
8;438
9;438
10;439
11;444
12;446
13;447
14;446
15;441
0;440
1;438
2;431
3;427
4;425
5;424
6;422
7;418
8;416
9;414
10;414
11;418
12;419
13;417
14;419
15;424
0;425
1;428
2;434
3;435
4;435
5;436
6;439
7;443
8;446
9;446
10;447
11;446
12;443
13;443
14;443
15;440
0;438
1;438
2;438
3;438
4;435
5;439
6;443
7;444
8;450
9;455
10;456
11;457
12;457
13;451
14;443
15;439
0;437
1;433
2;428
3;429
4;437
5;444
6;444
7;444
8;443
9;448
10;450
11;449
12;452
13;458
14;468
15;483
0;502
1;515
2;526
3;543
4;558
5;583
6;609
7;637
8;665
9;685
10;692
11;687
12;678
13;667
14;655
15;640
0;622
1;603
2;587
3;572
4;559
5;545
6;537
7;528
8;515
9;509
10;505
11;500
12;494
13;484
14;471
15;463
0;457
1;457
2;463
3;460
4;454
5;450
6;452
7;450
8;445
9;437
10;431
11;433
12;438
13;440
14;445
15;454
0;451
1;447
2;449
3;455
4;463
5;468
6;466
7;469
8;473
9;474
10;474
11;475
12;483
13;491
14;498
15;501
0;499
1;500
2;500
3;494
4;481
5;466
6;460
7;460
8;465
9;470
10;475
11;476
12;472
13;471
14;465
15;460
0;459
1;460
2;459
3;456
4;458
5;466
6;468
7;465
8;462
9;457
10;454
11;457
12;460
13;463
14;464
15;465
0;467
1;466
2;462
3;459
4;453
5;444
6;439
7;446
8;455
9;461
10;463
11;465
12;467
13;473
14;480
15;484
0;489
1;495
2;497
3;503
4;506
5;503
6;500
7;502
8;500
9;497
10;500
11;500
12;500
13;504
14;502
15;498
0;502
1;504
2;504
3;502
4;503
5;504
6;503
7;503
8;502
9;507
10;509
11;503
12;506
13;514
14;511
15;504
0;505
1;515
2;519
3;509
