# OpenSignals Text File Format. Version 1
# {"98:D3:B1:FD:3D:A9": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:B1:FD:3D:A9", "device connection": "BTH98:D3:B1:FD:3D:A9", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-9-18", "time": "12:43:49.517", "channels": [2], "sensor": ["ECGBIT"], "label": ["A2"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A2"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
5	0	0	0	0	528	
6	0	0	0	0	528	
7	0	0	0	0	527	
8	0	0	0	0	528	
9	0	0	0	0	527	
10	0	0	0	0	526	
11	0	0	0	0	526	
12	0	0	0	0	524	
13	0	0	0	0	524	
14	0	0	0	0	523	
15	0	0	0	0	524	
0	0	0	0	0	524	
1	0	0	0	0	525	
2	0	0	0	0	527	
3	0	0	0	0	528	
4	0	0	0	0	529	
5	0	0	0	0	529	
6	0	0	0	0	530	
7	0	0	0	0	530	
8	0	0	0	0	529	
9	0	0	0	0	530	
10	0	0	0	0	530	
11	0	0	0	0	530	
12	0	0	0	0	530	
13	0	0	0	0	528	
14	0	0	0	0	527	
15	0	0	0	0	527	
0	0	0	0	0	527	
1	0	0	0	0	527	
2	0	0	0	0	527	
3	0	0	0	0	529	
4	0	0	0	0	530	
5	0	0	0	0	531	
6	0	0	0	0	532	
7	0	0	0	0	531	
8	0	0	0	0	532	
9	0	0	0	0	532	
10	0	0	0	0	532	
11	0	0	0	0	531	
12	0	0	0	0	531	
13	0	0	0	0	531	
14	0	0	0	0	531	
15	0	0	0	0	530	
0	0	0	0	0	531	
1	0	0	0	0	531	
2	0	0	0	0	532	
3	0	0	0	0	534	
4	0	0	0	0	536	
5	0	0	0	0	537	
6	0	0	0	0	539	
7	0	0	0	0	541	
8	0	0	0	0	541	
9	0	0	0	0	540	
10	0	0	0	0	540	
11	0	0	0	0	540	
12	0	0	0	0	540	
13	0	0	0	0	540	
14	0	0	0	0	539	
15	0	0	0	0	538	
0	0	0	0	0	538	
1	0	0	0	0	538	
2	0	0	0	0	539	
3	0	0	0	0	540	
4	0	0	0	0	541	
5	0	0	0	0	542	
6	0	0	0	0	543	
7	0	0	0	0	544	
8	0	0	0	0	545	
9	0	0	0	0	544	
10	0	0	0	0	542	
11	0	0	0	0	542	
12	0	0	0	0	540	
13	0	0	0	0	537	
14	0	0	0	0	536	
15	0	0	0	0	533	
0	0	0	0	0	531	
1	0	0	0	0	530	
2	0	0	0	0	528	
3	0	0	0	0	529	
4	0	0	0	0	527	
5	0	0	0	0	528	
6	0	0	0	0	527	
7	0	0	0	0	527	
8	0	0	0	0	527	
9	0	0	0	0	526	
10	0	0	0	0	524	
11	0	0	0	0	523	
12	0	0	0	0	521	
13	0	0	0	0	520	
14	0	0	0	0	519	
15	0	0	0	0	518	
0	0	0	0	0	515	
1	0	0	0	0	513	
2	0	0	0	0	513	
3	0	0	0	0	512	
4	0	0	0	0	512	
5	0	0	0	0	512	
6	0	0	0	0	512	
7	0	0	0	0	513	
8	0	0	0	0	512	
9	0	0	0	0	511	
10	0	0	0	0	509	
11	0	0	0	0	507	
12	0	0	0	0	504	
13	0	0	0	0	502	
14	0	0	0	0	499	
15	0	0	0	0	497	
0	0	0	0	0	494	
1	0	0	0	0	491	
2	0	0	0	0	488	
3	0	0	0	0	487	
4	0	0	0	0	485	
5	0	0	0	0	484	
6	0	0	0	0	483	
7	0	0	0	0	481	
8	0	0	0	0	481	
9	0	0	0	0	481	
10	0	0	0	0	480	
11	0	0	0	0	479	
12	0	0	0	0	476	
13	0	0	0	0	475	
14	0	0	0	0	474	
15	0	0	0	0	473	
0	0	0	0	0	472	
1	0	0	0	0	471	
2	0	0	0	0	469	
3	0	0	0	0	468	
4	0	0	0	0	468	
5	0	0	0	0	468	
6	0	0	0	0	468	
7	0	0	0	0	469	
8	0	0	0	0	470	
9	0	0	0	0	471	
10	0	0	0	0	472	
11	0	0	0	0	472	
12	0	0	0	0	471	
13	0	0	0	0	471	
14	0	0	0	0	472	
15	0	0	0	0	472	
0	0	0	0	0	472	
1	0	0	0	0	472	
2	0	0	0	0	472	
3	0	0	0	0	471	
4	0	0	0	0	471	
5	0	0	0	0	472	
6	0	0	0	0	473	
7	0	0	0	0	475	
8	0	0	0	0	476	
9	0	0	0	0	476	
10	0	0	0	0	478	
11	0	0	0	0	479	
12	0	0	0	0	480	
13	0	0	0	0	480	
14	0	0	0	0	480	
15	0	0	0	0	480	
0	0	0	0	0	480	
1	0	0	0	0	479	
2	0	0	0	0	478	
3	0	0	0	0	477	
4	0	0	0	0	477	
5	0	0	0	0	477	
6	0	0	0	0	478	
7	0	0	0	0	479	
8	0	0	0	0	481	
9	0	0	0	0	482	
10	0	0	0	0	483	
11	0	0	0	0	485	
12	0	0	0	0	486	
13	0	0	0	0	486	
14	0	0	0	0	485	
15	0	0	0	0	486	
0	0	0	0	0	485	
1	0	0	0	0	484	
2	0	0	0	0	484	
3	0	0	0	0	483	
4	0	0	0	0	483	
5	0	0	0	0	483	
6	0	0	0	0	484	
7	0	0	0	0	485	
8	0	0	0	0	486	
9	0	0	0	0	488	
10	0	0	0	0	488	
11	0	0	0	0	490	
12	0	0	0	0	491	
13	0	0	0	0	491	
14	0	0	0	0	491	
15	0	0	0	0	492	
0	0	0	0	0	491	
1	0	0	0	0	491	
2	0	0	0	0	490	
3	0	0	0	0	490	
4	0	0	0	0	490	
5	0	0	0	0	489	
6	0	0	0	0	489	
7	0	0	0	0	489	
8	0	0	0	0	490	
9	0	0	0	0	492	
10	0	0	0	0	493	
11	0	0	0	0	494	
12	0	0	0	0	495	
13	0	0	0	0	496	
14	0	0	0	0	496	
15	0	0	0	0	496	
0	0	0	0	0	496	
1	0	0	0	0	495	
2	0	0	0	0	495	
3	0	0	0	0	494	
4	0	0	0	0	493	
5	0	0	0	0	492	
6	0	0	0	0	491	
7	0	0	0	0	492	
8	0	0	0	0	493	
9	0	0	0	0	494	
10	0	0	0	0	496	
11	0	0	0	0	497	
12	0	0	0	0	498	
13	0	0	0	0	500	
14	0	0	0	0	500	
15	0	0	0	0	499	
0	0	0	0	0	499	
1	0	0	0	0	499	
2	0	0	0	0	499	
3	0	0	0	0	499	
4	0	0	0	0	498	
5	0	0	0	0	497	
6	0	0	0	0	496	
7	0	0	0	0	496	
8	0	0	0	0	497	
9	0	0	0	0	497	
10	0	0	0	0	498	
11	0	0	0	0	500	
12	0	0	0	0	501	
13	0	0	0	0	502	
14	0	0	0	0	504	
15	0	0	0	0	504	
0	0	0	0	0	504	
1	0	0	0	0	503	
2	0	0	0	0	504	
3	0	0	0	0	503	
4	0	0	0	0	502	
5	0	0	0	0	502	
6	0	0	0	0	501	
7	0	0	0	0	500	
8	0	0	0	0	501	
9	0	0	0	0	500	
10	0	0	0	0	502	
11	0	0	0	0	503	
12	0	0	0	0	504	
13	0	0	0	0	504	
14	0	0	0	0	505	
15	0	0	0	0	505	
0	0	0	0	0	506	
1	0	0	0	0	506	
2	0	0	0	0	507	
3	0	0	0	0	506	
4	0	0	0	0	505	
5	0	0	0	0	504	
6	0	0	0	0	503	
7	0	0	0	0	503	
8	0	0	0	0	503	
9	0	0	0	0	504	
10	0	0	0	0	504	
11	0	0	0	0	505	
12	0	0	0	0	507	
13	0	0	0	0	507	
14	0	0	0	0	508	
15	0	0	0	0	509	
0	0	0	0	0	510	
1	0	0	0	0	509	
2	0	0	0	0	509	
3	0	0	0	0	509	
4	0	0	0	0	508	
5	0	0	0	0	507	
6	0	0	0	0	507	
7	0	0	0	0	506	
8	0	0	0	0	505	
9	0	0	0	0	505	
10	0	0	0	0	505	
11	0	0	0	0	505	
12	0	0	0	0	506	
13	0	0	0	0	508	
14	0	0	0	0	509	
15	0	0	0	0	510	
0	0	0	0	0	511	
1	0	0	0	0	510	
2	0	0	0	0	511	
3	0	0	0	0	511	
4	0	0	0	0	511	
5	0	0	0	0	511	
6	0	0	0	0	510	
7	0	0	0	0	508	
8	0	0	0	0	508	
9	0	0	0	0	507	
10	0	0	0	0	507	
11	0	0	0	0	507	
12	0	0	0	0	508	
13	0	0	0	0	509	
14	0	0	0	0	510	
15	0	0	0	0	511	
0	0	0	0	0	512	
1	0	0	0	0	513	
2	0	0	0	0	512	
3	0	0	0	0	512	
4	0	0	0	0	513	
5	0	0	0	0	512	
6	0	0	0	0	513	
7	0	0	0	0	513	
8	0	0	0	0	512	
9	0	0	0	0	512	
10	0	0	0	0	512	
11	0	0	0	0	514	
12	0	0	0	0	515	
13	0	0	0	0	517	
14	0	0	0	0	519	
15	0	0	0	0	520	
0	0	0	0	0	523	
1	0	0	0	0	524	
2	0	0	0	0	525	
3	0	0	0	0	526	
4	0	0	0	0	526	
5	0	0	0	0	527	
6	0	0	0	0	527	
7	0	0	0	0	527	
8	0	0	0	0	527	
9	0	0	0	0	525	
10	0	0	0	0	525	
11	0	0	0	0	525	
12	0	0	0	0	526	
13	0	0	0	0	527	
14	0	0	0	0	529	
15	0	0	0	0	529	
0	0	0	0	0	531	
1	0	0	0	0	532	
2	0	0	0	0	534	
3	0	0	0	0	534	
4	0	0	0	0	534	
5	0	0	0	0	534	
6	0	0	0	0	533	
7	0	0	0	0	532	
8	0	0	0	0	530	
9	0	0	0	0	529	
10	0	0	0	0	528	
11	0	0	0	0	527	
12	0	0	0	0	527	
13	0	0	0	0	527	
14	0	0	0	0	528	
15	0	0	0	0	529	
0	0	0	0	0	529	
1	0	0	0	0	530	
2	0	0	0	0	530	
3	0	0	0	0	531	
4	0	0	0	0	531	
5	0	0	0	0	530	
6	0	0	0	0	530	
7	0	0	0	0	528	
8	0	0	0	0	528	
9	0	0	0	0	526	
10	0	0	0	0	525	
11	0	0	0	0	523	
12	0	0	0	0	521	
13	0	0	0	0	521	
14	0	0	0	0	520	
15	0	0	0	0	520	
0	0	0	0	0	522	
1	0	0	0	0	521	
2	0	0	0	0	522	
3	0	0	0	0	522	
4	0	0	0	0	521	
5	0	0	0	0	521	
6	0	0	0	0	519	
7	0	0	0	0	518	
8	0	0	0	0	516	
9	0	0	0	0	515	
10	0	0	0	0	513	
11	0	0	0	0	510	
12	0	0	0	0	509	
13	0	0	0	0	507	
14	0	0	0	0	506	
15	0	0	0	0	505	
0	0	0	0	0	504	
1	0	0	0	0	504	
2	0	0	0	0	504	
3	0	0	0	0	504	
4	0	0	0	0	504	
5	0	0	0	0	504	
6	0	0	0	0	504	
7	0	0	0	0	504	
8	0	0	0	0	503	
9	0	0	0	0	503	
10	0	0	0	0	501	
11	0	0	0	0	501	
12	0	0	0	0	499	
13	0	0	0	0	499	
14	0	0	0	0	499	
15	0	0	0	0	499	
0	0	0	0	0	501	
1	0	0	0	0	502	
2	0	0	0	0	503	
3	0	0	0	0	505	
4	0	0	0	0	505	
5	0	0	0	0	506	
6	0	0	0	0	506	
7	0	0	0	0	506	
8	0	0	0	0	506	
9	0	0	0	0	504	
10	0	0	0	0	504	
11	0	0	0	0	504	
12	0	0	0	0	503	
13	0	0	0	0	502	
14	0	0	0	0	501	
15	0	0	0	0	502	
0	0	0	0	0	503	
1	0	0	0	0	504	
2	0	0	0	0	505	
3	0	0	0	0	506	
4	0	0	0	0	507	
5	0	0	0	0	508	
6	0	0	0	0	508	
7	0	0	0	0	508	
8	0	0	0	0	508	
9	0	0	0	0	508	
10	0	0	0	0	507	
11	0	0	0	0	506	
12	0	0	0	0	505	
13	0	0	0	0	504	
14	0	0	0	0	503	
15	0	0	0	0	503	
0	0	0	0	0	503	
1	0	0	0	0	504	
2	0	0	0	0	505	
3	0	0	0	0	506	
4	0	0	0	0	507	
5	0	0	0	0	508	
6	0	0	0	0	508	
7	0	0	0	0	508	
8	0	0	0	0	509	
9	0	0	0	0	508	
10	0	0	0	0	508	
11	0	0	0	0	508	
12	0	0	0	0	507	
13	0	0	0	0	506	
14	0	0	0	0	505	
15	0	0	0	0	504	
0	0	0	0	0	505	
1	0	0	0	0	504	
2	0	0	0	0	505	
3	0	0	0	0	506	
4	0	0	0	0	507	
5	0	0	0	0	509	
6	0	0	0	0	510	
7	0	0	0	0	511	
8	0	0	0	0	511	
9	0	0	0	0	511	
10	0	0	0	0	510	
11	0	0	0	0	509	
12	0	0	0	0	509	
13	0	0	0	0	508	
14	0	0	0	0	506	
15	0	0	0	0	504	
0	0	0	0	0	501	
1	0	0	0	0	499	
2	0	0	0	0	497	
3	0	0	0	0	495	
4	0	0	0	0	493	
5	0	0	0	0	490	
6	0	0	0	0	488	
7	0	0	0	0	485	
8	0	0	0	0	482	
9	0	0	0	0	480	
10	0	0	0	0	479	
11	0	0	0	0	483	
12	0	0	0	0	487	
13	0	0	0	0	494	
14	0	0	0	0	502	
15	0	0	0	0	509	
0	0	0	0	0	516	
1	0	0	0	0	526	
2	0	0	0	0	536	
3	0	0	0	0	547	
4	0	0	0	0	559	
5	0	0	0	0	571	
6	0	0	0	0	583	
7	0	0	0	0	595	
8	0	0	0	0	607	
9	0	0	0	0	616	
10	0	0	0	0	627	
11	0	0	0	0	637	
12	0	0	0	0	646	
13	0	0	0	0	655	
14	0	0	0	0	665	
15	0	0	0	0	674	
0	0	0	0	0	682	
1	0	0	0	0	690	
2	0	0	0	0	697	
3	0	0	0	0	701	
4	0	0	0	0	704	
5	0	0	0	0	706	
6	0	0	0	0	704	
7	0	0	0	0	699	
8	0	0	0	0	690	
9	0	0	0	0	680	
10	0	0	0	0	669	
11	0	0	0	0	656	
12	0	0	0	0	642	
13	0	0	0	0	628	
14	0	0	0	0	614	
15	0	0	0	0	599	
0	0	0	0	0	584	
1	0	0	0	0	569	
2	0	0	0	0	553	
3	0	0	0	0	541	
4	0	0	0	0	527	
5	0	0	0	0	513	
6	0	0	0	0	500	
7	0	0	0	0	487	
8	0	0	0	0	476	
9	0	0	0	0	463	
10	0	0	0	0	450	
11	0	0	0	0	437	
12	0	0	0	0	423	
13	0	0	0	0	411	
14	0	0	0	0	403	
15	0	0	0	0	399	
0	0	0	0	0	399	
1	0	0	0	0	400	
2	0	0	0	0	403	
3	0	0	0	0	408	
4	0	0	0	0	414	
5	0	0	0	0	421	
6	0	0	0	0	429	
7	0	0	0	0	438	
8	0	0	0	0	447	
9	0	0	0	0	456	
10	0	0	0	0	463	
11	0	0	0	0	466	
12	0	0	0	0	470	
13	0	0	0	0	472	
14	0	0	0	0	473	
15	0	0	0	0	475	
0	0	0	0	0	476	
1	0	0	0	0	477	
2	0	0	0	0	476	
3	0	0	0	0	476	
4	0	0	0	0	477	
5	0	0	0	0	478	
6	0	0	0	0	479	
7	0	0	0	0	481	
8	0	0	0	0	483	
9	0	0	0	0	484	
10	0	0	0	0	486	
11	0	0	0	0	487	
12	0	0	0	0	487	
13	0	0	0	0	487	
14	0	0	0	0	488	
15	0	0	0	0	488	
0	0	0	0	0	488	
1	0	0	0	0	487	
2	0	0	0	0	487	
3	0	0	0	0	486	
4	0	0	0	0	485	
5	0	0	0	0	486	
6	0	0	0	0	487	
7	0	0	0	0	487	
8	0	0	0	0	489	
9	0	0	0	0	490	
10	0	0	0	0	492	
11	0	0	0	0	492	
12	0	0	0	0	493	
13	0	0	0	0	494	
14	0	0	0	0	493	
15	0	0	0	0	494	
0	0	0	0	0	494	
1	0	0	0	0	493	
2	0	0	0	0	493	
3	0	0	0	0	492	
4	0	0	0	0	493	
5	0	0	0	0	492	
6	0	0	0	0	493	
7	0	0	0	0	494	
8	0	0	0	0	495	
9	0	0	0	0	497	
10	0	0	0	0	498	
11	0	0	0	0	499	
12	0	0	0	0	500	
13	0	0	0	0	502	
14	0	0	0	0	502	
15	0	0	0	0	502	
0	0	0	0	0	502	
1	0	0	0	0	501	
2	0	0	0	0	500	
3	0	0	0	0	499	
4	0	0	0	0	499	
5	0	0	0	0	499	
6	0	0	0	0	499	
7	0	0	0	0	499	
8	0	0	0	0	502	
9	0	0	0	0	503	
10	0	0	0	0	504	
11	0	0	0	0	506	
12	0	0	0	0	507	
13	0	0	0	0	508	
14	0	0	0	0	508	
15	0	0	0	0	509	
0	0	0	0	0	509	
1	0	0	0	0	509	
2	0	0	0	0	508	
3	0	0	0	0	508	
4	0	0	0	0	508	
5	0	0	0	0	508	
6	0	0	0	0	508	
7	0	0	0	0	508	
8	0	0	0	0	509	
9	0	0	0	0	511	
10	0	0	0	0	512	
11	0	0	0	0	513	
12	0	0	0	0	515	
13	0	0	0	0	516	
14	0	0	0	0	517	
15	0	0	0	0	518	
0	0	0	0	0	518	
1	0	0	0	0	518	
2	0	0	0	0	517	
3	0	0	0	0	516	
4	0	0	0	0	516	
5	0	0	0	0	515	
6	0	0	0	0	515	
7	0	0	0	0	515	
8	0	0	0	0	515	
9	0	0	0	0	516	
10	0	0	0	0	516	
11	0	0	0	0	518	
12	0	0	0	0	518	
13	0	0	0	0	519	
14	0	0	0	0	521	
15	0	0	0	0	521	
0	0	0	0	0	522	
1	0	0	0	0	522	
2	0	0	0	0	521	
3	0	0	0	0	521	
4	0	0	0	0	521	
5	0	0	0	0	520	
6	0	0	0	0	519	
7	0	0	0	0	519	
8	0	0	0	0	519	
9	0	0	0	0	519	
10	0	0	0	0	520	
11	0	0	0	0	521	
12	0	0	0	0	523	
13	0	0	0	0	525	
14	0	0	0	0	525	
15	0	0	0	0	527	
0	0	0	0	0	527	
1	0	0	0	0	526	
2	0	0	0	0	526	
3	0	0	0	0	524	
4	0	0	0	0	524	
5	0	0	0	0	524	
6	0	0	0	0	522	
7	0	0	0	0	521	
8	0	0	0	0	521	
9	0	0	0	0	521	
10	0	0	0	0	521	
11	0	0	0	0	522	
12	0	0	0	0	524	
13	0	0	0	0	524	
14	0	0	0	0	525	
15	0	0	0	0	527	
0	0	0	0	0	527	
1	0	0	0	0	527	
2	0	0	0	0	527	
3	0	0	0	0	527	
4	0	0	0	0	526	
5	0	0	0	0	526	
6	0	0	0	0	526	
7	0	0	0	0	525	
8	0	0	0	0	525	
9	0	0	0	0	525	
10	0	0	0	0	525	
11	0	0	0	0	526	
12	0	0	0	0	527	
13	0	0	0	0	528	
14	0	0	0	0	528	
15	0	0	0	0	529	
0	0	0	0	0	530	
1	0	0	0	0	530	
2	0	0	0	0	531	
3	0	0	0	0	531	
4	0	0	0	0	530	
5	0	0	0	0	529	
6	0	0	0	0	528	
7	0	0	0	0	528	
8	0	0	0	0	527	
9	0	0	0	0	526	
10	0	0	0	0	526	
11	0	0	0	0	526	
12	0	0	0	0	527	
13	0	0	0	0	528	
14	0	0	0	0	529	
15	0	0	0	0	531	
0	0	0	0	0	532	
1	0	0	0	0	534	
2	0	0	0	0	534	
3	0	0	0	0	534	
4	0	0	0	0	535	
5	0	0	0	0	535	
6	0	0	0	0	535	
7	0	0	0	0	535	
8	0	0	0	0	534	
9	0	0	0	0	534	
10	0	0	0	0	534	
11	0	0	0	0	535	
12	0	0	0	0	536	
13	0	0	0	0	536	
14	0	0	0	0	538	
15	0	0	0	0	539	
0	0	0	0	0	541	
1	0	0	0	0	542	
2	0	0	0	0	542	
3	0	0	0	0	543	
4	0	0	0	0	542	
5	0	0	0	0	542	
6	0	0	0	0	541	
7	0	0	0	0	540	
8	0	0	0	0	541	
9	0	0	0	0	539	
10	0	0	0	0	538	
11	0	0	0	0	537	
12	0	0	0	0	538	
13	0	0	0	0	540	
14	0	0	0	0	540	
15	0	0	0	0	541	
0	0	0	0	0	541	
1	0	0	0	0	541	
2	0	0	0	0	541	
3	0	0	0	0	540	
4	0	0	0	0	539	
5	0	0	0	0	537	
6	0	0	0	0	536	
7	0	0	0	0	534	
8	0	0	0	0	531	
9	0	0	0	0	529	
10	0	0	0	0	526	
11	0	0	0	0	525	
12	0	0	0	0	523	
13	0	0	0	0	522	
14	0	0	0	0	523	
15	0	0	0	0	522	
0	0	0	0	0	523	
1	0	0	0	0	522	
2	0	0	0	0	522	
3	0	0	0	0	522	
4	0	0	0	0	521	
5	0	0	0	0	520	
6	0	0	0	0	519	
7	0	0	0	0	518	
8	0	0	0	0	516	
9	0	0	0	0	514	
10	0	0	0	0	512	
11	0	0	0	0	511	
12	0	0	0	0	510	
13	0	0	0	0	510	
14	0	0	0	0	509	
15	0	0	0	0	509	
0	0	0	0	0	508	
1	0	0	0	0	507	
2	0	0	0	0	506	
3	0	0	0	0	504	
4	0	0	0	0	502	
5	0	0	0	0	500	
6	0	0	0	0	498	
7	0	0	0	0	495	
8	0	0	0	0	492	
9	0	0	0	0	490	
10	0	0	0	0	487	
11	0	0	0	0	483	
12	0	0	0	0	480	
13	0	0	0	0	478	
14	0	0	0	0	476	
15	0	0	0	0	476	
0	0	0	0	0	476	
1	0	0	0	0	476	
2	0	0	0	0	476	
3	0	0	0	0	476	
4	0	0	0	0	476	
5	0	0	0	0	475	
6	0	0	0	0	475	
7	0	0	0	0	474	
8	0	0	0	0	473	
9	0	0	0	0	471	
10	0	0	0	0	469	
11	0	0	0	0	469	
12	0	0	0	0	467	
13	0	0	0	0	466	
14	0	0	0	0	466	
15	0	0	0	0	466	
0	0	0	0	0	467	
1	0	0	0	0	468	
2	0	0	0	0	469	
3	0	0	0	0	471	
4	0	0	0	0	472	
5	0	0	0	0	473	
6	0	0	0	0	473	
7	0	0	0	0	473	
8	0	0	0	0	474	
9	0	0	0	0	473	
10	0	0	0	0	473	
11	0	0	0	0	473	
12	0	0	0	0	472	
13	0	0	0	0	472	
14	0	0	0	0	471	
15	0	0	0	0	472	
0	0	0	0	0	474	
1	0	0	0	0	474	
2	0	0	0	0	476	
3	0	0	0	0	477	
4	0	0	0	0	479	
5	0	0	0	0	480	
6	0	0	0	0	481	
7	0	0	0	0	482	
8	0	0	0	0	481	
9	0	0	0	0	482	
10	0	0	0	0	482	
11	0	0	0	0	482	
12	0	0	0	0	481	
13	0	0	0	0	480	
14	0	0	0	0	480	
15	0	0	0	0	479	
0	0	0	0	0	480	
1	0	0	0	0	480	
2	0	0	0	0	481	
3	0	0	0	0	483	
4	0	0	0	0	484	
5	0	0	0	0	486	
6	0	0	0	0	488	
7	0	0	0	0	488	
8	0	0	0	0	489	
9	0	0	0	0	488	
10	0	0	0	0	488	
11	0	0	0	0	487	
12	0	0	0	0	487	
13	0	0	0	0	487	
14	0	0	0	0	486	
15	0	0	0	0	485	
0	0	0	0	0	486	
1	0	0	0	0	486	
2	0	0	0	0	487	
3	0	0	0	0	488	
4	0	0	0	0	489	
5	0	0	0	0	491	
6	0	0	0	0	492	
7	0	0	0	0	493	
8	0	0	0	0	493	
9	0	0	0	0	493	
10	0	0	0	0	493	
11	0	0	0	0	492	
12	0	0	0	0	492	
13	0	0	0	0	491	
14	0	0	0	0	491	
15	0	0	0	0	490	
0	0	0	0	0	490	
1	0	0	0	0	491	
2	0	0	0	0	492	
3	0	0	0	0	492	
4	0	0	0	0	494	
5	0	0	0	0	496	
6	0	0	0	0	497	
7	0	0	0	0	498	
8	0	0	0	0	498	
9	0	0	0	0	499	
10	0	0	0	0	498	
11	0	0	0	0	498	
12	0	0	0	0	497	
13	0	0	0	0	497	
14	0	0	0	0	496	
15	0	0	0	0	496	
0	0	0	0	0	496	
1	0	0	0	0	496	
2	0	0	0	0	496	
3	0	0	0	0	496	
4	0	0	0	0	497	
5	0	0	0	0	499	
